review_status,score,paper_id,pmcid,pmid,doi,title,publication_date,journal,authors,has_xml,has_pdf,query_name,query_string,location_terms,pollutant_terms,health_terms,abstract_snippet,review_notes
review,-1,europe_pmc_PMC13021964,PMC13021964,41888528,10.1038/s41467-026-70485-1,Deadly heat stress conditions are already occurring for submission to Nature Communications.,2026-03-26,,Perkins-Kirkpatrick SE; Gregory CH; Vanos JK; Baldwin JW; Staudmyer H; Guzman-Echavarria G; Jay O,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,"exposure, mortality","Heat stress limits for human survivability have been previously defined by a 6-hour exposure to a wet-bulb temperature of 35<sup>o</sup>C. However, the recently developed physiology-based HEAT-Lim mod...",
review,-1,europe_pmc_PMC13178549,PMC13178549,42139349,10.1126/sciadv.aef3132,Sustained deoxygenation in global flowing waters under climate warming.,2026-05-15,,Guan Q; Shi K; Pi X,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,health,"Dissolved oxygen (DO), as a vital material sustaining aquatic ecosystems, has declined markedly in oceans, lakes, and coastal waters, yet unbiased understandings of changing DO concentrations in each ...",
review,-1,europe_pmc_PMC13219208,PMC13219208,42207432,10.1007/s11250-026-05071-0,"Animal production under climate change: a global scientometric analysis of research structure, thematic evolution, and knowledge gaps.",2026-05-28,,Silveira RMF; McManus C; da Silva IJO,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,health,"Climate change is a major driver of transformation in livestock systems; however, existing reviews remain fragmented, often addressing environmental impacts or adaptation strategies in isolation, with...",
review,-2,europe_pmc_41691782,,41691782,10.1016/j.jtherbio.2026.104375,Heat waves and health crises: The unseen threat of heat stress on multiple organ systems.,2026-02-10,,Jaswal P; Rana D; Chaudhary R; Basu J; Bansal N; Gupta S; Bansal S,False,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,"health, public health","Climatological variations, triggered by global warming and rising temperatures, have become a growing concern, posing challenges to communities across the United States, Europe, and Asia. Earth heats,...",
review,-2,europe_pmc_PMC11111018,PMC11111018,38776342,10.1371/journal.pone.0300070,Are hotspots and frequencies of heat waves changing over time? Exploring causes of heat waves in a tropical country.,2024-05-22,,Rahman MM; Mannan MA; Sarkar MSK; Mallik MAK; Sultana A; Islam MK; Akter MY; Alam E; Islam ARMT,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"Heat waves significantly impact people's lives and livelihoods and are becoming very alarming and recognized as hot topics worldwide, including in Bangladesh. However, much less is understood regardin...",
review,-2,europe_pmc_PMC11393388,PMC11393388,39282127,,Global warming and adverse pregnancy outcomes - the need for research and intervention.,2024-09-01,,Mahmood FM,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,,
review,-2,europe_pmc_PMC11880391,PMC11880391,40038271,10.1038/s41467-025-57501-6,Hot season gets hotter due to rainfall delay over tropical land in a warming climate.,2025-03-04,,Song F; Dong H; Wu L; Leung LR; Lu J; Dong L; Wu P; Zhou T,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"Tropical land generally experiences the hottest period (spring) in a year just before the onset of wet season. Previous studies suggested that in a warming climate, the wet season would come later, bu...",
review,-2,europe_pmc_PMC12167960,PMC12167960,40455998,10.1073/pnas.2502077122,Climate warming increases global oceanic dimethyl sulfide emissions.,2025-06-02,,Joge SD; Mansour K; Simó R; Galí M; Steiner N; Saiz-Lopez A; Mahajan AS,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"Oceanic dimethyl sulfide (DMS) is the largest natural source of atmospheric sulfur. DMS is biologically produced in seawater and emitted into the atmosphere, where its oxidation products contribute to...",
review,-2,europe_pmc_PMC12181172,PMC12181172,40546753,10.1016/j.oneear.2025.101285,Ten new insights in climate science 2024.,2025-06-01,,Schaeffer R; Schipper ELF; Ospina D; Mirazo P; Alencar A; Anvari M; Artaxo P; Biresselioglu ME; Blome T; Boeckmann M; Brink E; Broadgate W; Bustamante M; Cai W; Canadell JG; Cardinale R; Chidichimo MP; Ditlevsen P; Eicker U; Feron S; Fikru MG; Fuss S; Gaye AT; Gustafsson Ö; Harring N; He C; Hebden S; Heilemann A; Hirota M; Janardhanan N; Juhola S; Jung TY; Kejun J; Kilkiș Ş; Kumarasinghe N; Lapola D; Lee JY; Levis C; Lusambili A; Maasakkers JD; MacIntosh C; Mahmood J; Mankin JS; Marchegiani P; Martin M; Mukherji A; Muñoz-Erickson TA; Niazi Z; Nyangon J; Pandipati S; Perera ATD; Persad G; Persson Å; Redman A; Riipinen I; Rockström J; Roffe S; Roy J; Sakschewski B; Samset BH; Schlosser P; Sharifi A; Shih WY; Sioen GB; Sokona Y; Stammer D; Suk S; Thiam D; Thompson V; Tullos E; van Westen RM; Vargas Falla AM; Vecellio DJ; Worden J; Wu HC; Xu C; Yang Y; Zachariah M; Zhang Z; Ziervogel G,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"The years 2023 and 2024 were characterized by unprecedented warming across the globe, underscoring the urgency of climate action. Robust science advice for decision makers on subjects as complex as cl...",
review,-2,europe_pmc_PMC12312808,PMC12312808,40756233,10.4103/iju.iju_486_24,Impact of modern urology and greenhouse emissions on the environment and how can we reduce it.,2025-07-01,,Upadhyay R,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,,
review,-2,europe_pmc_PMC12422948,PMC12422948,40931153,10.1038/s41586-025-09450-9,Systematic attribution of heatwaves to the emissions of carbon majors.,2025-09-10,,Quilcaille Y; Gudmundsson L; Schumacher DL; Gasser T; Heede R; Heri C; Lejeune Q; Nath S; Naveau P; Thiery W; Schleussner CF; Seneviratne SI,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"Extreme event attribution assesses how climate change affected climate extremes, but typically focuses on single events<sup>1-4</sup>. Furthermore, these attributions rarely quantify the extent to whi...",
review,-2,europe_pmc_PMC12534177,PMC12534177,41112931,10.1038/s43247-025-02743-x,Mitigation efforts to reduce carbon dioxide emissions and meet the Paris Agreement have been offset by economic growth.,2025-10-17,,Jiang J; Shi S; Raftery AE,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"Projecting future climate change is important for implementing the 2015 Paris Agreement, which aims to limit greenhouse gas emissions to a level that would keep the global average temperature increase...",
review,-2,europe_pmc_PMC12722043,PMC12722043,41446901,10.1017/ext.2025.10006,Uncooling the planet: Rewilding for function in a post-Pleistocene climate.,2025-11-14,,Brook BW; Midgley GF,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"The cold, low carbon dioxide (CO<sub>2</sub>) conditions of the Pleistocene epoch fundamentally structured ecosystems, profoundly influencing the evolutionary trajectory of <i>Homo sapiens</i> and oth...",
review,-2,europe_pmc_PMC12775511,PMC12775511,41484228,10.1038/s41598-025-34010-6,Human-induced temperature rise is driving Africa towards drought-prone climatic conditions.,2026-01-03,,Swain B; Vountas M; Song R; Singh A; Hari V; Saharwardi MS; Nikumbh A; Deroubaix A; Shende P; Lelli L; Alawode R; Gunthe SS,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"This study focuses on the role of human activities in shaping climate forcings and their impact on surface air temperature (SAT) and drought intensification over Africa, emphasizing the human contribu...",
review,-2,europe_pmc_PMC12787522,PMC12787522,41512070,10.1126/sciadv.adw4705,Responses of extreme fire weather to CO&lt;sub&gt;2&lt;/sub&gt; emission reductions and underlying mechanisms.,2026-01-09,,Kim Y; Min SK; An SI; Paik S; Mondal SK,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"While previous studies have reported an increase in future fire weather under global warming scenarios, there is still a limited understanding on how it may evolve under mitigation scenarios. Using id...",
review,-2,europe_pmc_PMC12796822,PMC12796822,41536295,10.1093/nsr/nwaf545,Climate mitigation outcomes from China-led emission reductions toward global carbon neutrality.,2025-12-09,,Lei Y; Wang Z; Zhong J; Yu X; Guo L; Tian C; Li L; Lu Y; Zhang D; Liu L; Wang D; Che H; Zhang X,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"While many nations committed to the Paris Agreement have completed the second-round updates to their nationally determined contributions (NDCs), especially China's dual carbon commitment, the specific...",
review,-2,europe_pmc_PMC12875969,PMC12875969,41659981,10.3389/fneur.2025.1726561,"Climate change, gut microbiome, and epilepsy-New paradigms beyond the gut-brain axis.",2026-01-23,,Santangelo A; Corsello A; Villano G; Diana MC; Striano P,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,,
review,-2,europe_pmc_PMC12923533,PMC12923533,41565653,10.1038/s41467-026-68586-y,Air quality improvement masks global cooling from CO&lt;sub&gt;2&lt;/sub&gt; reductions under China's carbon neutrality policies for half a century.,2026-01-21,,Zhao B; Wang X; Wang Y; Sun Y; Gao D; Ge Q; Gao Y; Zhang J; Zhang Y; Shindell D; Davis SJ; Lin G; Wang Y; Chu B; Jiang Z; He H; He K; Hao J; Wang S,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"Achieving carbon neutrality and improving air quality are pivotal sustainability strategies for the Global South countries. However, their global climate impacts over a realistic timescale remain uncl...",
review,-2,europe_pmc_PMC12936058,PMC12936058,41741423,10.1038/s41467-026-69393-1,Rising Air-Conditioning Use Intensifies Global Warming.,2026-02-25,,Zhang H; Shan Y; Li R; Xue R; Ma J; Kikstra J; Shi Z; Wang Z; Zhang B; Wang B; Fang S; Yang F; Hubacek K,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,Global warming and socio-economic development are together prompting a surge in the use of air-conditioning (AC). Yet the technology that delivers thermal comfort also emits large quantities of greenh...,
review,-2,europe_pmc_PMC12941366,PMC12941366,,,Global Warming and the Elderly: A Socio-Ecological Framework,2026-01-28,,Russin N; Martin M; McElhinny M,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,,
review,-2,europe_pmc_PMC12979200,PMC12979200,41835918,10.1038/s43247-026-03331-3,Reforestation scenarios shape global and regional temperature outcomes.,2026-03-11,,Fahrenbach NLS; De Hertog SJ; Jäger F; Lawrence PJ; Jnglin Wills RC,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"Large-scale reforestation is a prominent proposed climate mitigation strategy, but its full temperature impact remains poorly understood. Here, we present a systematic comparison of temperature respon...",
review,-2,europe_pmc_PMC13039460,PMC13039460,41905988,10.1038/s41598-026-44866-x,Differentiating the thermal effects of land use change and functional intensity dynamics in Beijing.,2026-03-29,,Wei H; Gong A; Wan J; Zhang J; Fu Z; Jiang M,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"Against the backdrop of global warming, urban heat island (UHI) are driven by both physical land use change and dynamic functional intensity, yet their independent and interactive effects remain poorl...",
review,-2,europe_pmc_PMC13063195,PMC13063195,41970910,10.1021/acsomega.6c00744,Turning the Near-Infrared Shielding Performance of Erbium/Antimony-Codoped Tin Oxide Nanomaterials Derived via a Sonochemically Assisted Method.,2026-03-27,,Kansaard T; Noinonmueng T; Jayasankar CK; Mekprasart W; Boonyarattanakalin K; Pecharapa W,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"Energy consumption is one of the most important concerning issues of environmental problems especially the global warming phenomenon, with energy usage being the main cause. To reduce the energy used ...",
review,-2,europe_pmc_PMC13133870,PMC13133870,42077824,10.14324/111.444/ucloe.3042,An interdisciplinary approach to the Loss and Damage fund: exploring potential applications and guiding principles.,2026-04-23,,Yaguma P; Chin-Yee S; Parikh P; Vanhala L; Maslin M; Taylor RG; Zaqout M; Roberts C; McGlade J,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"After decades-long advocacy by low- and middle-income countries, the establishment of a Loss and Damage fund during the Conference of Parties 27 was monumental. The Loss and Damage fund unlocked pract...",
review,-2,europe_pmc_PMC13165759,PMC13165759,42122769,10.3390/polym18091142,NIR Spectroscopy for Non-Destructive Prediction of Greenhouse Gas Emissions and Global Warming Potential by Biomass Combustion.,2026-05-06,,Sirisomboon P; Gyawali P; Posom J; Lapcharoensuk R; Shrestha BP; Funke A,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"Greenhouse gas (GHG) emissions from biomass combustion include carbon dioxide (CO<sub>2</sub>), methane (CH<sub>4</sub>) and nitrous oxide (N<sub>2</sub>O), which cause climate change and global warmi...",
review,-2,europe_pmc_PMC13171432,PMC13171432,42129525,10.1038/s41586-026-10487-7,More concentrated precipitation decreases terrestrial water storage.,2026-05-13,,Lesk CS; Mankin JS,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"Terrestrial water availability is a key determinant of human and ecosystem well-being<sup>1,2</sup>. Apart from mean precipitation and evaporation changes<sup>3,4</sup>, it is unknown how daily-scale ...",
review,-2,europe_pmc_PMC13259944,PMC13259944,42294463,10.1038/s43247-026-03485-0,Impact attribution of the March 2022 Antarctic heatwave reveals amplification by cloud feedbacks and increased future meltwater.,2026-04-16,,González-Herrero S; Deb P; Li S; Argüeso D; Engbers R; Matějka M; Wever N; Lehning M,True,False,global_warming and temperature rise,"(""global warming"" OR ""temperature rise"" OR ""warm air"" OR heat waves OR warming of earth) AND India",,,,"Antarctic heatwaves driven by atmospheric rivers are emerging as high-impact extremes, yet the role of climate change in amplifying such events remains uncertain. Here we investigate the climate chang...",
